S_148kg,S_750kg,S_1250kg,Su_260kg,Su_473kg,N_0p0014137kg,N_0p567kg,N_6kg,N_148kg,N_260kg,N_473kg,N_750kg,N_1250kg,Sns,B,TimeStep
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
0,0,665,0,0,0,1,0,0,0,0,0,0,2,0,12
0,0,559,1,0,0,2,0,1,0,0,0,0,2,0,12
0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,12
0,0,0,2,0,0,0,0,0,0,0,0,0,6,1,12
0,0,0,4,0,0,0,0,1,1,0,0,0,11,2,12
0,0,0,9,5,0,0,0,0,1,0,0,0,19,0,12
406,193,52,13,4,0,1,0,0,0,0,0,0,39,0,12
50,377,115,7,1,0,1,0,0,0,0,0,0,5,1,12
141,0,0,3,1,0,0,0,1,0,0,0,0,1,2,12
0,180,30,5,1,0,0,3,0,0,0,0,0,0,0,12
0,101,0,1,4,0,1,0,0,0,0,0,0,0,0,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,12
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,12
0,0,0,0,2,0,0,4,4,0,0,0,0,0,0,12
0,0,0,0,4,0,2,6,2,0,0,0,0,0,0,12
0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,12
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,12
0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,12
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12
28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,12
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
616,0,0,2,0,0,0,0,0,0,0,0,0,0,0,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,13
0,0,731,0,0,0,0,0,0,0,0,0,0,4,0,13
0,0,617,0,0,0,0,0,1,0,0,0,0,3,1,13
0,0,0,1,1,0,1,0,1,0,0,0,0,2,0,13
0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,13
0,0,0,2,0,0,0,0,0,0,0,0,0,7,3,13
0,0,0,3,1,0,0,1,0,2,0,0,0,26,2,13
434,202,62,20,3,0,0,0,2,0,0,0,0,30,0,13
200,414,117,4,2,0,0,2,1,0,0,0,0,7,0,13
81,0,0,3,1,0,0,1,2,0,0,0,0,5,2,13
0,196,39,5,3,0,0,3,0,0,0,0,0,0,1,13
0,108,0,0,2,0,1,0,0,0,0,0,0,0,0,13
0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,13
0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,13
0,0,0,0,1,0,1,2,0,0,0,0,0,1,2,13
0,0,0,1,1,0,0,4,1,0,0,0,0,0,0,13
0,0,0,1,4,0,1,5,3,0,0,0,0,0,1,13
0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,13
0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,13
0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,13
0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,13
0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,13
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14
0,0,737,0,0,0,0,0,0,0,0,0,0,1,1,14
0,0,617,0,0,0,1,1,0,0,0,0,0,0,0,14
0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,14
0,0,0,5,0,0,0,0,0,0,0,0,0,12,1,14
0,0,0,2,1,0,0,1,0,0,0,0,0,8,2,14
0,0,0,13,1,0,0,0,0,0,0,0,0,22,3,14
444,207,58,15,3,0,0,0,0,0,0,0,0,34,4,14
201,411,120,8,1,0,0,1,0,0,0,0,0,8,3,14
75,0,0,9,0,0,0,1,0,0,0,0,0,7,1,14
0,195,32,3,4,0,0,0,0,0,0,0,0,0,1,14
0,111,0,2,2,0,0,0,0,0,0,0,0,0,0,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,14
0,0,0,1,0,0,0,1,5,0,0,0,0,0,1,14
0,0,0,1,1,0,0,6,5,0,0,0,0,1,0,14
0,0,0,1,4,0,0,4,5,0,0,0,0,0,1,14
0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,14
0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,14
0,0,0,1,0,0,0,7,3,0,0,0,0,0,0,14
0,0,0,1,0,0,0,4,2,0,0,0,0,0,0,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14
0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,14
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14
663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15
0,0,800,0,0,0,0,0,0,0,0,0,0,1,0,15
0,0,672,0,0,0,0,0,0,0,0,0,0,0,1,15
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,15
0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,15
0,0,0,3,0,0,0,0,0,1,0,0,0,10,1,15
0,0,0,12,1,0,0,0,0,0,0,0,0,25,0,15
457,217,67,19,2,0,0,0,1,0,0,0,0,36,1,15
197,440,131,4,2,0,0,0,0,0,0,0,0,5,0,15
81,0,0,1,0,0,0,1,1,0,0,0,0,4,0,15
0,213,30,4,4,0,0,2,1,0,0,0,0,1,3,15
0,118,0,0,2,0,0,1,2,0,0,0,0,0,0,15
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15
0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,15
0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,15
0,0,0,0,1,0,0,5,3,0,0,0,0,0,1,15
0,0,0,0,9,0,1,10,2,0,0,0,0,0,1,15
0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,15
0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,15
0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,15
0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15
34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
446,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,16
0,0,668,1,0,0,0,0,0,0,0,0,0,0,0,16
0,19,0,2,0,0,0,0,0,0,0,0,0,1,2,16
0,0,0,2,0,0,0,1,1,0,0,0,0,6,0,16
0,0,0,3,1,0,1,1,0,0,0,0,0,8,2,16
2,0,0,8,3,0,0,1,0,0,0,0,0,21,1,16
467,222,65,21,2,0,0,0,0,0,0,0,0,22,3,16
203,443,136,6,0,0,0,1,0,0,0,0,0,9,3,16
71,0,0,4,3,0,1,3,2,0,0,0,0,14,1,16
3,203,33,3,1,0,0,0,1,0,0,0,0,1,0,16
0,115,0,1,0,0,0,0,1,0,0,0,0,1,0,16
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,16
2,4,0,3,1,0,0,0,0,0,0,0,0,2,0,16
0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,16
0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,16
0,0,0,0,4,0,0,5,6,0,0,0,0,0,0,16
0,0,0,0,2,0,1,3,2,0,0,0,0,0,2,16
2,0,0,0,0,0,1,5,3,0,0,0,0,0,0,16
0,0,0,1,0,0,0,7,5,0,0,0,0,0,2,16
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16
0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16
29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16
7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16
0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,16
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16
2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17
0,0,862,0,0,0,1,0,0,0,0,0,0,0,0,17
0,0,724,1,0,0,0,1,1,0,0,0,0,1,0,17
0,235,0,3,0,0,0,0,0,0,0,0,0,4,0,17
0,0,0,6,0,0,0,0,1,0,0,0,0,2,0,17
0,0,0,3,0,0,0,2,0,0,0,0,0,10,3,17
24,0,0,7,5,0,0,1,0,2,0,0,0,17,3,17
497,236,72,10,1,0,1,0,2,0,0,0,0,39,3,17
199,471,141,9,1,0,0,2,0,0,0,0,0,8,1,17
78,0,0,5,1,0,0,0,1,0,0,0,0,6,2,17
16,126,37,1,2,0,0,0,1,0,0,0,0,1,0,17
5,73,0,1,2,0,1,0,0,0,0,0,0,0,1,17
0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,17
16,49,0,0,1,0,0,0,0,0,0,0,0,1,1,17
0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,17
0,0,0,0,0,0,0,5,4,0,0,0,0,0,1,17
0,0,0,1,0,0,0,7,6,0,0,0,0,0,0,17
0,0,0,0,1,0,0,5,3,0,0,0,0,0,0,17
21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,17
0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,17
0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,17
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,17
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17
33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17
18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17
0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,18
0,0,864,0,0,0,0,0,1,0,0,0,0,2,0,18
0,0,733,0,0,0,0,0,0,0,0,0,0,2,1,18
0,240,0,1,0,0,1,1,0,0,0,0,1,1,0,18
0,0,0,0,1,0,0,0,1,0,0,0,0,7,0,18
0,0,0,6,0,0,0,1,0,0,0,0,0,12,0,18
25,0,0,11,2,0,0,0,0,0,0,0,0,15,1,18
480,236,71,16,1,0,0,2,1,0,0,0,0,24,2,18
193,474,140,9,1,0,0,1,0,0,0,0,0,6,1,18
77,0,0,8,1,0,0,0,1,0,0,0,0,10,0,18
21,129,40,0,3,0,0,0,1,0,0,0,0,0,0,18
2,73,0,0,1,0,0,3,0,0,0,0,0,0,1,18
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,18
13,58,0,1,1,0,0,1,0,0,0,0,0,0,1,18
0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,18
0,0,0,0,1,0,0,5,2,0,0,0,0,0,0,18
0,0,0,0,2,0,0,4,2,0,0,0,0,0,1,18
0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,18
26,0,0,0,0,0,1,4,2,0,0,0,0,0,1,18
0,0,0,1,0,0,0,8,1,0,0,0,0,0,0,18
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18
0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,18
0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,18
0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,18
33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18
10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
0,0,933,0,0,0,0,0,1,0,0,0,0,0,0,19
0,0,780,1,0,0,1,0,0,0,0,0,0,0,0,19
0,257,0,0,1,0,1,0,0,0,0,0,0,1,1,19
0,0,0,6,1,0,0,0,0,1,0,0,0,6,1,19
0,0,0,2,1,0,1,0,0,0,0,0,0,10,0,19
29,0,0,10,3,0,0,0,0,0,0,0,0,21,3,19
308,254,73,13,2,0,0,0,1,0,1,0,0,36,2,19
201,497,152,6,1,0,0,0,0,0,0,0,0,9,2,19
76,0,0,4,0,0,0,0,1,0,0,0,0,8,1,19
21,128,39,2,6,0,0,1,1,0,0,0,0,3,0,19
2,71,0,0,2,0,1,0,0,0,0,0,0,0,0,19
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,19
18,53,0,1,2,0,0,2,1,0,0,0,0,1,1,19
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,19
0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,19
0,0,0,0,2,0,2,5,6,0,0,0,0,0,0,19
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,19
31,0,0,0,0,0,0,3,0,0,0,0,0,0,0,19
0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,19
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,19
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,19
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19
36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
130,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
0,0,903,0,0,0,0,0,0,0,0,0,0,1,0,20
0,0,757,0,0,0,0,0,0,0,0,0,0,3,0,20
0,274,0,2,2,0,0,1,0,0,0,0,0,2,1,20
0,0,0,4,0,0,0,0,1,0,0,0,0,7,3,20
0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,20
30,0,0,11,4,0,0,0,0,0,0,0,0,21,0,20
314,240,73,16,1,0,1,0,0,0,0,0,0,31,1,20
200,469,148,6,0,0,0,2,0,0,0,0,0,4,0,20
80,0,0,4,1,0,1,1,3,0,0,0,0,8,0,20
27,129,34,0,4,0,0,0,0,0,0,0,0,0,0,20
4,71,0,1,1,0,0,0,1,0,0,0,0,0,1,20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
15,64,0,0,1,0,0,1,0,0,0,0,0,0,0,20
0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,20
0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,20
0,0,0,3,5,0,0,4,4,0,0,0,0,0,0,20
0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,20
28,0,0,0,0,0,0,3,1,0,0,0,0,0,1,20
0,0,0,1,0,0,1,11,3,0,0,0,0,0,0,20
0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
0,0,656,0,0,0,1,0,0,0,0,0,0,2,0,21
0,0,559,1,0,0,1,0,0,0,0,0,0,0,1,21
0,294,0,0,0,0,1,0,0,0,0,0,0,1,0,21
0,0,0,3,0,0,0,0,2,0,0,0,0,7,1,21
0,0,0,5,1,0,1,0,0,0,0,0,0,5,2,21
32,0,0,8,3,0,0,2,0,1,0,0,0,23,2,21
325,157,54,18,2,0,0,0,0,0,0,0,0,24,1,21
198,308,106,10,1,0,1,0,0,0,0,0,0,9,0,21
71,0,0,6,1,0,0,1,2,0,0,0,0,7,1,21
20,128,34,4,3,0,0,0,0,0,0,0,0,1,0,21
5,73,0,3,1,0,0,1,1,0,0,0,0,0,0,21
0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,21
16,55,0,1,1,0,0,0,0,0,0,0,0,0,0,21
0,0,0,0,1,0,1,2,0,0,0,0,0,0,2,21
0,0,0,1,3,0,0,3,1,0,0,0,0,0,0,21
0,0,0,1,2,0,0,4,4,0,0,0,0,0,0,21
0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,21
33,0,0,0,0,0,0,3,0,0,0,0,0,0,0,21
0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,21
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21
4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,21
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,22
0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,22
0,0,671,0,0,0,0,0,0,0,0,0,0,2,0,22
0,0,559,0,0,0,0,1,1,0,0,0,0,3,0,22
0,297,0,4,0,0,0,1,0,0,0,0,0,0,0,22
0,0,0,5,0,0,0,0,0,0,0,0,0,4,1,22
0,0,0,2,0,0,0,0,0,0,0,0,0,10,2,22
30,0,0,14,3,0,0,1,1,1,0,0,0,25,2,22
335,156,55,19,4,0,0,1,0,0,0,0,0,28,1,22
196,314,114,9,0,0,0,0,0,0,0,0,0,9,1,22
81,0,0,5,0,0,0,2,1,0,0,0,0,3,1,22
27,134,32,2,3,0,0,0,0,0,0,0,0,0,0,22
1,74,0,2,2,0,0,1,0,0,0,0,0,0,1,22
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,22
22,57,0,0,4,0,0,2,0,0,0,0,0,0,0,22
0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,22
0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,22
0,0,0,0,4,0,2,9,5,0,0,0,0,0,0,22
0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,22
30,0,0,0,0,0,0,3,1,0,0,0,0,0,0,22
0,0,0,4,0,0,0,13,1,0,0,0,0,0,0,22
0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,22
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22
34,0,0,0,0,0,0,1,1,0,0,0,0,0,1,22
