,alt_bin,Sns,Su_260kg,B,N_0.567kg,N_148kg,N_6kg,N_1250kg,Su_473kg,N_260kg,S_148kg,epoch_start_date,N_473kg,S_750kg,S_1250kg
6833,33,0,1,0,0,0,0,0,0,0,441,2107-01-04 06:00:00,0,0,0
6834,34,0,0,0,0,0,0,0,0,0,0,2107-01-04 06:00:00,0,0,0
6835,35,0,0,0,0,0,0,0,0,0,0,2107-01-04 06:00:00,0,0,0
6836,36,0,0,0,0,0,0,0,0,0,0,2107-01-04 06:00:00,0,0,0
6837,37,0,0,0,0,0,0,0,0,0,101,2107-01-04 06:00:00,0,0,0
6838,38,0,0,0,0,0,0,0,0,0,0,2107-01-04 06:00:00,0,0,0
6839,39,0,0,0,0,0,0,0,0,0,0,2107-01-04 06:00:00,0,0,0
6840,0,0,0,0,0,0,0,0,0,0,0,2107-07-05 21:00:00,0,0,0
6841,1,0,0,0,0,0,0,0,0,0,0,2107-07-05 21:00:00,0,0,0
6842,2,0,0,0,0,0,0,0,0,0,0,2107-07-05 21:00:00,0,0,0
6843,3,0,0,0,0,0,0,0,0,0,0,2107-07-05 21:00:00,0,0,0
6844,4,2,0,1,0,0,0,0,0,0,0,2107-07-05 21:00:00,0,0,661
6845,5,1,0,1,0,1,0,0,0,0,0,2107-07-05 21:00:00,0,0,555
6846,6,0,2,0,1,0,0,0,0,0,0,2107-07-05 21:00:00,0,706,0
6847,7,5,4,0,0,0,1,0,0,0,0,2107-07-05 21:00:00,0,0,0
6848,8,11,5,1,1,0,0,0,0,0,0,2107-07-05 21:00:00,0,0,0
6849,9,12,10,1,0,0,1,0,0,0,78,2107-07-05 21:00:00,0,0,0
6850,10,36,16,4,0,0,0,0,0,0,549,2107-07-05 21:00:00,1,158,53
6851,11,2,8,0,0,0,1,0,3,0,196,2107-07-05 21:00:00,0,313,111
6852,12,9,3,0,0,0,1,0,1,0,79,2107-07-05 21:00:00,0,0,0
6853,13,1,4,0,0,1,2,0,0,0,212,2107-07-05 21:00:00,0,136,31
6854,14,0,1,0,1,1,0,0,2,0,4,2107-07-05 21:00:00,0,73,0
6855,15,0,0,3,0,0,1,0,0,0,0,2107-07-05 21:00:00,0,0,0
6856,16,1,0,0,0,1,1,0,2,0,45,2107-07-05 21:00:00,0,153,0
6857,17,0,0,0,0,2,0,0,0,0,0,2107-07-05 21:00:00,0,0,0
6858,18,0,0,1,0,2,4,0,1,0,0,2107-07-05 21:00:00,0,0,0
6859,19,0,0,0,2,6,5,0,3,0,0,2107-07-05 21:00:00,0,0,0
6860,20,0,0,0,0,3,3,0,1,0,0,2107-07-05 21:00:00,0,0,0
6861,21,0,0,0,0,1,3,0,0,0,73,2107-07-05 21:00:00,0,0,0
6862,22,0,4,0,0,2,5,0,0,0,0,2107-07-05 21:00:00,0,0,0
6863,23,0,0,0,0,0,1,0,0,0,0,2107-07-05 21:00:00,0,0,0
6864,24,0,0,0,0,0,2,0,0,0,0,2107-07-05 21:00:00,0,0,0
6865,25,0,0,0,0,0,1,0,1,0,0,2107-07-05 21:00:00,0,0,0
6866,26,0,0,3,0,1,0,0,0,0,0,2107-07-05 21:00:00,0,0,0
6867,27,0,0,1,0,0,0,0,0,0,27,2107-07-05 21:00:00,0,0,0
6868,28,0,1,0,0,0,0,0,0,0,8,2107-07-05 21:00:00,0,0,0
6869,29,0,1,0,0,0,0,0,0,0,0,2107-07-05 21:00:00,0,0,0
6870,30,0,0,0,0,0,2,0,0,0,0,2107-07-05 21:00:00,0,0,0
6871,31,0,0,0,0,0,0,0,0,0,528,2107-07-05 21:00:00,0,0,0
6872,32,0,0,0,0,0,0,0,0,0,0,2107-07-05 21:00:00,0,0,0
6873,33,0,0,0,0,0,0,0,0,0,441,2107-07-05 21:00:00,0,0,0
6874,34,0,0,0,0,0,0,0,0,0,0,2107-07-05 21:00:00,0,0,0
6875,35,0,0,0,0,0,0,0,0,0,0,2107-07-05 21:00:00,0,0,0
6876,36,0,0,0,0,0,0,0,0,0,0,2107-07-05 21:00:00,0,0,0
6877,37,0,0,0,0,0,0,0,0,0,93,2107-07-05 21:00:00,0,0,0
6878,38,0,0,0,0,0,0,0,0,0,0,2107-07-05 21:00:00,0,0,0
6879,39,0,0,0,0,0,0,0,0,0,0,2107-07-05 21:00:00,0,0,0
6880,0,0,0,0,0,0,0,0,0,0,0,2108-01-04 12:00:00,0,0,0
6881,1,0,0,0,0,0,0,0,0,0,0,2108-01-04 12:00:00,0,0,0
6882,2,0,0,0,0,0,0,0,0,0,0,2108-01-04 12:00:00,0,0,0
6883,3,1,0,0,0,0,0,0,0,0,0,2108-01-04 12:00:00,0,0,0
6884,4,0,0,0,0,1,0,0,0,0,0,2108-01-04 12:00:00,0,0,662
6885,5,2,0,1,2,0,0,0,0,0,0,2108-01-04 12:00:00,0,0,556
6886,6,1,1,0,1,0,0,1,0,0,0,2108-01-04 12:00:00,0,712,0
6887,7,6,5,3,0,0,0,0,0,0,0,2108-01-04 12:00:00,0,0,0
6888,8,6,6,0,0,0,0,0,0,0,0,2108-01-04 12:00:00,0,0,0
6889,9,26,11,1,0,0,2,0,3,0,83,2108-01-04 12:00:00,0,0,0
6890,10,29,20,2,0,0,0,0,5,0,551,2108-01-04 12:00:00,1,157,56
6891,11,4,10,1,0,0,0,0,1,0,193,2108-01-04 12:00:00,0,317,115
6892,12,5,8,2,0,3,2,0,0,0,75,2108-01-04 12:00:00,0,0,0
6893,13,2,1,0,0,1,0,0,2,0,222,2108-01-04 12:00:00,0,130,35
6894,14,0,0,0,0,0,0,0,4,0,7,2108-01-04 12:00:00,0,72,0
6895,15,0,0,2,0,0,0,0,1,0,0,2108-01-04 12:00:00,0,0,0
6896,16,0,0,1,0,0,0,0,2,0,45,2108-01-04 12:00:00,0,144,0
6897,17,1,0,0,0,1,3,0,0,0,0,2108-01-04 12:00:00,0,0,0
6898,18,1,0,0,0,2,3,0,1,0,0,2108-01-04 12:00:00,0,0,0
6899,19,0,1,0,0,4,10,0,2,0,0,2108-01-04 12:00:00,0,0,0
6900,20,0,0,0,0,0,3,0,0,0,0,2108-01-04 12:00:00,0,0,0
6901,21,0,0,1,0,0,9,0,0,0,77,2108-01-04 12:00:00,0,0,0
6902,22,0,0,0,0,0,7,0,0,0,0,2108-01-04 12:00:00,0,0,0
6903,23,0,0,0,0,0,3,0,1,0,0,2108-01-04 12:00:00,0,0,0
6904,24,0,0,0,0,0,1,0,1,0,0,2108-01-04 12:00:00,0,0,0
6905,25,0,0,0,0,0,0,0,1,0,0,2108-01-04 12:00:00,0,0,0
6906,26,0,0,0,0,0,1,0,0,0,0,2108-01-04 12:00:00,0,0,0
6907,27,0,0,0,0,0,1,0,0,0,27,2108-01-04 12:00:00,0,0,0
6908,28,0,0,0,0,0,0,0,0,0,10,2108-01-04 12:00:00,0,0,0
6909,29,1,0,0,0,0,0,0,6,0,0,2108-01-04 12:00:00,0,0,0
6910,30,0,0,0,0,0,0,0,0,0,0,2108-01-04 12:00:00,0,0,0
6911,31,0,0,0,0,0,0,0,0,0,518,2108-01-04 12:00:00,0,0,0
6912,32,0,0,0,0,0,0,0,0,0,0,2108-01-04 12:00:00,0,0,0
6913,33,0,0,0,0,0,0,0,0,0,441,2108-01-04 12:00:00,0,0,0
6914,34,0,0,0,0,0,0,0,0,0,0,2108-01-04 12:00:00,0,0,0
6915,35,0,0,0,0,0,0,0,0,0,0,2108-01-04 12:00:00,0,0,0
6916,36,0,0,0,0,0,0,0,0,0,0,2108-01-04 12:00:00,0,0,0
6917,37,0,0,0,0,0,0,0,0,0,107,2108-01-04 12:00:00,0,0,0
6918,38,0,0,0,0,0,0,0,0,0,0,2108-01-04 12:00:00,0,0,0
6919,39,0,0,0,0,0,0,0,0,0,0,2108-01-04 12:00:00,0,0,0
6920,0,1,0,0,0,0,0,0,0,0,0,2108-07-05 03:00:00,0,0,0
6921,1,0,0,0,0,0,0,0,0,0,0,2108-07-05 03:00:00,0,0,0
6922,2,0,0,0,0,0,0,0,0,0,0,2108-07-05 03:00:00,0,0,0
6923,3,0,0,0,0,0,1,0,1,0,0,2108-07-05 03:00:00,0,0,0
6924,4,1,0,0,0,0,0,0,0,0,0,2108-07-05 03:00:00,0,0,666
6925,5,1,1,0,0,0,0,0,0,0,0,2108-07-05 03:00:00,0,0,557
6926,6,1,2,1,0,0,1,0,0,0,0,2108-07-05 03:00:00,0,708,0
6927,7,9,5,0,0,0,0,0,1,0,0,2108-07-05 03:00:00,0,0,0
6928,8,12,2,4,0,0,1,0,1,0,0,2108-07-05 03:00:00,0,0,0
6929,9,20,7,0,0,0,0,0,4,0,81,2108-07-05 03:00:00,0,0,0
6930,10,32,15,1,0,0,0,0,1,0,540,2108-07-05 03:00:00,0,155,55
6931,11,5,8,0,0,0,1,0,1,0,200,2108-07-05 03:00:00,0,322,109
6932,12,11,0,0,0,0,2,0,0,0,90,2108-07-05 03:00:00,0,0,0
6933,13,0,0,0,0,0,0,0,7,0,213,2108-07-05 03:00:00,0,127,26
6934,14,0,2,1,0,0,0,0,1,0,6,2108-07-05 03:00:00,0,74,0
6935,15,0,0,0,0,0,1,0,0,0,0,2108-07-05 03:00:00,0,0,0
6936,16,1,0,1,0,0,0,0,0,0,43,2108-07-05 03:00:00,0,147,0
6937,17,0,0,1,2,2,2,0,0,0,0,2108-07-05 03:00:00,0,0,0
6938,18,0,0,0,0,1,7,0,0,0,0,2108-07-05 03:00:00,0,0,0
6939,19,0,0,0,0,4,3,0,3,0,0,2108-07-05 03:00:00,0,0,0
6940,20,0,0,1,1,2,4,0,0,0,0,2108-07-05 03:00:00,0,0,0
6941,21,0,0,1,0,0,2,0,0,0,73,2108-07-05 03:00:00,0,0,0
6942,22,0,1,0,0,1,8,0,0,0,0,2108-07-05 03:00:00,0,0,0
6943,23,0,0,1,0,1,2,0,0,0,0,2108-07-05 03:00:00,0,0,0
6944,24,0,0,0,0,0,0,0,0,0,0,2108-07-05 03:00:00,0,0,0
6945,25,0,0,0,0,1,1,0,0,0,0,2108-07-05 03:00:00,0,0,0
6946,26,0,0,0,0,0,0,0,0,0,0,2108-07-05 03:00:00,0,0,0
6947,27,0,0,1,0,0,0,0,0,0,28,2108-07-05 03:00:00,0,0,0
6948,28,0,0,0,0,0,0,0,0,0,13,2108-07-05 03:00:00,0,0,0
6949,29,0,0,0,0,0,0,0,2,0,0,2108-07-05 03:00:00,0,0,0
6950,30,0,0,0,0,0,0,0,0,0,0,2108-07-05 03:00:00,0,0,0
6951,31,0,0,0,0,0,1,0,0,0,531,2108-07-05 03:00:00,0,0,0
6952,32,0,0,0,0,0,0,0,0,0,0,2108-07-05 03:00:00,0,0,0
6953,33,0,0,0,0,0,1,0,0,0,450,2108-07-05 03:00:00,0,0,0
6954,34,0,0,0,0,0,0,0,0,0,0,2108-07-05 03:00:00,0,0,0
6955,35,0,0,0,0,0,0,0,0,0,0,2108-07-05 03:00:00,0,0,0
6956,36,0,0,0,0,0,0,0,0,0,0,2108-07-05 03:00:00,0,0,0
6957,37,0,0,0,0,0,0,0,1,0,94,2108-07-05 03:00:00,0,0,0
6958,38,0,0,0,0,0,0,0,0,0,0,2108-07-05 03:00:00,0,0,0
6959,39,0,0,0,0,0,0,0,0,0,0,2108-07-05 03:00:00,0,0,0
6960,0,0,0,0,0,0,0,0,0,0,0,2109-01-03 18:00:00,0,0,0
6961,1,0,0,0,0,0,0,0,0,0,0,2109-01-03 18:00:00,0,0,0
6962,2,0,0,0,0,0,0,0,0,0,0,2109-01-03 18:00:00,0,0,0
6963,3,1,0,0,0,0,0,0,0,0,0,2109-01-03 18:00:00,0,0,0
6964,4,2,0,0,0,0,0,0,0,0,0,2109-01-03 18:00:00,0,0,666
6965,5,3,1,0,0,0,0,0,0,0,0,2109-01-03 18:00:00,0,0,557
6966,6,2,1,1,2,1,0,0,0,0,0,2109-01-03 18:00:00,0,713,0
6967,7,6,2,1,0,0,0,0,0,0,0,2109-01-03 18:00:00,0,0,0
6968,8,4,2,1,0,1,1,0,0,1,0,2109-01-03 18:00:00,0,0,0
6969,9,20,9,4,0,0,0,0,6,1,80,2109-01-03 18:00:00,0,0,0
6970,10,31,13,0,0,1,0,0,3,0,553,2109-01-03 18:00:00,0,156,58
6971,11,9,2,2,0,0,0,0,0,0,194,2109-01-03 18:00:00,0,319,108
6972,12,11,9,0,0,1,0,0,1,0,73,2109-01-03 18:00:00,0,0,0
6973,13,0,1,1,0,0,1,0,2,0,220,2109-01-03 18:00:00,0,127,35
6974,14,0,1,0,0,3,0,0,1,0,10,2109-01-03 18:00:00,0,73,0
6975,15,0,0,0,0,0,1,0,1,0,0,2109-01-03 18:00:00,0,0,0
6976,16,0,3,0,0,1,2,0,2,0,43,2109-01-03 18:00:00,0,146,0
6977,17,0,1,1,0,0,3,0,1,0,0,2109-01-03 18:00:00,0,0,0
6978,18,0,1,0,0,7,6,0,0,0,0,2109-01-03 18:00:00,0,0,0
6979,19,0,1,1,0,4,6,0,8,0,0,2109-01-03 18:00:00,0,0,0
6980,20,0,0,0,0,1,1,0,1,0,0,2109-01-03 18:00:00,0,0,0
6981,21,0,0,0,0,1,5,0,0,0,76,2109-01-03 18:00:00,0,0,0
6982,22,0,1,0,0,3,8,0,0,0,0,2109-01-03 18:00:00,0,0,0
6983,23,0,0,0,0,1,3,0,1,0,0,2109-01-03 18:00:00,0,0,0
6984,24,0,0,0,0,0,2,0,0,0,0,2109-01-03 18:00:00,0,0,0
6985,25,0,0,0,0,0,1,0,0,0,0,2109-01-03 18:00:00,0,0,0
6986,26,0,0,1,0,0,1,0,0,0,0,2109-01-03 18:00:00,0,0,0
6987,27,0,0,0,0,0,0,0,0,0,25,2109-01-03 18:00:00,0,0,0
6988,28,0,0,0,0,0,0,0,0,0,2,2109-01-03 18:00:00,0,0,0
6989,29,0,0,0,0,1,1,0,0,0,0,2109-01-03 18:00:00,0,0,0
6990,30,0,0,0,0,0,0,0,0,0,0,2109-01-03 18:00:00,0,0,0
6991,31,0,0,0,0,0,0,0,0,0,530,2109-01-03 18:00:00,0,0,0
6992,32,0,0,0,0,0,0,0,0,0,0,2109-01-03 18:00:00,0,0,0
6993,33,0,0,0,0,0,1,0,0,0,447,2109-01-03 18:00:00,0,0,0
6994,34,0,0,0,0,0,0,0,0,0,0,2109-01-03 18:00:00,0,0,0
6995,35,0,0,0,0,0,0,0,0,0,0,2109-01-03 18:00:00,0,0,0
6996,36,0,0,0,0,0,0,0,0,0,0,2109-01-03 18:00:00,0,0,0
6997,37,0,0,0,0,0,0,0,0,0,102,2109-01-03 18:00:00,0,0,0
6998,38,0,0,2,0,0,0,0,0,0,0,2109-01-03 18:00:00,0,0,0
6999,39,0,0,0,0,0,0,0,0,0,0,2109-01-03 18:00:00,0,0,0
7000,0,0,0,0,0,0,0,0,0,0,0,2109-07-05 09:00:00,0,0,0
7001,1,0,0,0,0,0,0,0,0,0,0,2109-07-05 09:00:00,0,0,0
7002,2,1,0,0,0,0,0,0,0,0,0,2109-07-05 09:00:00,0,0,0
7003,3,1,0,0,0,0,0,0,0,0,0,2109-07-05 09:00:00,0,0,0
7004,4,0,0,0,0,0,0,0,0,0,0,2109-07-05 09:00:00,0,0,668
7005,5,0,1,0,0,1,0,0,0,0,0,2109-07-05 09:00:00,0,0,554
7006,6,0,1,1,0,0,0,0,0,0,0,2109-07-05 09:00:00,0,714,0
7007,7,4,0,1,0,1,0,0,0,0,0,2109-07-05 09:00:00,0,0,0
7008,8,10,4,1,0,0,1,0,2,0,0,2109-07-05 09:00:00,0,0,0
7009,9,19,6,2,0,0,0,0,4,1,80,2109-07-05 09:00:00,0,0,0
7010,10,26,16,1,0,1,0,0,2,0,550,2109-07-05 09:00:00,0,151,55
7011,11,12,9,2,0,0,2,0,1,0,202,2109-07-05 09:00:00,0,312,107
7012,12,5,4,1,1,1,0,0,1,0,78,2109-07-05 09:00:00,0,0,0
7013,13,1,2,1,0,1,0,0,5,0,216,2109-07-05 09:00:00,0,132,30
7014,14,0,1,0,0,0,2,0,3,0,6,2109-07-05 09:00:00,0,72,0
7015,15,0,0,0,0,0,0,0,0,0,0,2109-07-05 09:00:00,0,0,0
7016,16,1,1,0,0,0,0,0,1,0,42,2109-07-05 09:00:00,0,147,0
7017,17,0,0,2,0,0,6,0,0,0,0,2109-07-05 09:00:00,0,0,0
7018,18,0,0,0,0,5,9,0,1,1,0,2109-07-05 09:00:00,0,0,0
7019,19,0,2,1,1,6,6,0,6,0,0,2109-07-05 09:00:00,0,0,0
7020,20,0,0,1,0,1,5,0,0,0,0,2109-07-05 09:00:00,0,0,0
7021,21,0,0,0,1,1,4,0,0,0,74,2109-07-05 09:00:00,0,0,0
7022,22,0,1,0,0,1,5,0,0,0,0,2109-07-05 09:00:00,0,0,0
7023,23,0,1,0,0,1,2,0,1,0,0,2109-07-05 09:00:00,0,0,0
7024,24,0,0,0,0,0,2,0,0,0,0,2109-07-05 09:00:00,0,0,0
7025,25,0,0,0,0,0,0,0,0,0,0,2109-07-05 09:00:00,0,0,0
7026,26,0,0,0,0,0,1,0,0,0,0,2109-07-05 09:00:00,0,0,0
7027,27,0,0,0,0,1,0,0,0,0,23,2109-07-05 09:00:00,0,0,0
7028,28,0,0,0,0,0,0,0,1,0,7,2109-07-05 09:00:00,0,0,0
7029,29,0,0,0,0,0,0,0,1,0,0,2109-07-05 09:00:00,0,0,0
7030,30,0,0,0,0,0,1,0,0,0,0,2109-07-05 09:00:00,0,0,0
7031,31,0,0,0,0,0,0,0,0,0,525,2109-07-05 09:00:00,0,0,0
7032,32,0,0,0,0,0,0,0,0,0,0,2109-07-05 09:00:00,0,0,0
7033,33,0,1,0,0,0,0,0,0,0,445,2109-07-05 09:00:00,0,0,0
7034,34,0,0,0,0,0,0,0,0,0,0,2109-07-05 09:00:00,0,0,0
7035,35,0,0,0,0,0,0,0,0,0,0,2109-07-05 09:00:00,0,0,0
